"id","eventID","eventDate","geodeticDatum","countryCode","locationID","eventRemarks","decimalLatitude","decimalLongitude","minimumDepthInMeters","maximumDepthInMeters","coordinateUncertaintyInMeters"
"HABs-CalPoly_2010-01-04T20:00:00Z","HABs-CalPoly_2010-01-04T20:00:00Z","2010-01-04T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100104",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-01-11T20:00:00Z","HABs-CalPoly_2010-01-11T20:00:00Z","2010-01-11T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100111",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-01-18T20:00:00Z","HABs-CalPoly_2010-01-18T20:00:00Z","2010-01-18T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100118",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-01-25T20:00:00Z","HABs-CalPoly_2010-01-25T20:00:00Z","2010-01-25T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100125",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-02-01T20:00:00Z","HABs-CalPoly_2010-02-01T20:00:00Z","2010-02-01T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100201",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-02-08T20:00:00Z","HABs-CalPoly_2010-02-08T20:00:00Z","2010-02-08T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100208",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-02-15T20:00:00Z","HABs-CalPoly_2010-02-15T20:00:00Z","2010-02-15T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100215",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-02-22T20:00:00Z","HABs-CalPoly_2010-02-22T20:00:00Z","2010-02-22T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100222",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-03-01T20:00:00Z","HABs-CalPoly_2010-03-01T20:00:00Z","2010-03-01T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100301",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-03-08T20:00:00Z","HABs-CalPoly_2010-03-08T20:00:00Z","2010-03-08T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100308",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-03-15T19:00:00Z","HABs-CalPoly_2010-03-15T19:00:00Z","2010-03-15T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100315",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-03-22T19:00:00Z","HABs-CalPoly_2010-03-22T19:00:00Z","2010-03-22T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100322",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-03-29T19:00:00Z","HABs-CalPoly_2010-03-29T19:00:00Z","2010-03-29T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100329",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-04-05T19:00:00Z","HABs-CalPoly_2010-04-05T19:00:00Z","2010-04-05T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100405",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-04-12T19:00:00Z","HABs-CalPoly_2010-04-12T19:00:00Z","2010-04-12T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100412",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-04-19T19:00:00Z","HABs-CalPoly_2010-04-19T19:00:00Z","2010-04-19T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100419",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-04-26T19:00:00Z","HABs-CalPoly_2010-04-26T19:00:00Z","2010-04-26T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100426",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-05-03T19:00:00Z","HABs-CalPoly_2010-05-03T19:00:00Z","2010-05-03T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100503",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-05-10T19:00:00Z","HABs-CalPoly_2010-05-10T19:00:00Z","2010-05-10T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100510",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-05-17T19:00:00Z","HABs-CalPoly_2010-05-17T19:00:00Z","2010-05-17T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100517",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-05-24T19:00:00Z","HABs-CalPoly_2010-05-24T19:00:00Z","2010-05-24T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100524",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-05-31T19:00:00Z","HABs-CalPoly_2010-05-31T19:00:00Z","2010-05-31T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100531",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-06-07T19:00:00Z","HABs-CalPoly_2010-06-07T19:00:00Z","2010-06-07T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100607",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-06-14T19:00:00Z","HABs-CalPoly_2010-06-14T19:00:00Z","2010-06-14T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100614",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-06-21T19:00:00Z","HABs-CalPoly_2010-06-21T19:00:00Z","2010-06-21T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100621",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-06-28T19:00:00Z","HABs-CalPoly_2010-06-28T19:00:00Z","2010-06-28T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100628",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-07-05T19:00:00Z","HABs-CalPoly_2010-07-05T19:00:00Z","2010-07-05T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100705",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-07-12T19:00:00Z","HABs-CalPoly_2010-07-12T19:00:00Z","2010-07-12T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100712",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-07-19T19:00:00Z","HABs-CalPoly_2010-07-19T19:00:00Z","2010-07-19T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100719",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-07-26T19:00:00Z","HABs-CalPoly_2010-07-26T19:00:00Z","2010-07-26T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100726",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-08-02T19:00:00Z","HABs-CalPoly_2010-08-02T19:00:00Z","2010-08-02T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100802",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-08-09T19:00:00Z","HABs-CalPoly_2010-08-09T19:00:00Z","2010-08-09T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100809",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-08-16T19:00:00Z","HABs-CalPoly_2010-08-16T19:00:00Z","2010-08-16T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100816",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-08-23T19:00:00Z","HABs-CalPoly_2010-08-23T19:00:00Z","2010-08-23T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100823",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-08-30T19:00:00Z","HABs-CalPoly_2010-08-30T19:00:00Z","2010-08-30T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100830",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-09-06T19:00:00Z","HABs-CalPoly_2010-09-06T19:00:00Z","2010-09-06T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100906",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-09-13T19:00:00Z","HABs-CalPoly_2010-09-13T19:00:00Z","2010-09-13T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100913",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-09-20T19:00:00Z","HABs-CalPoly_2010-09-20T19:00:00Z","2010-09-20T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100920",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-09-27T19:00:00Z","HABs-CalPoly_2010-09-27T19:00:00Z","2010-09-27T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP100927",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-10-04T19:00:00Z","HABs-CalPoly_2010-10-04T19:00:00Z","2010-10-04T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101004",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-10-12T19:00:00Z","HABs-CalPoly_2010-10-12T19:00:00Z","2010-10-12T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101012",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-10-19T21:40:00Z","HABs-CalPoly_2010-10-19T21:40:00Z","2010-10-19T21:40:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101019",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-10-26T22:14:00Z","HABs-CalPoly_2010-10-26T22:14:00Z","2010-10-26T22:14:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101026",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-11-02T22:09:00Z","HABs-CalPoly_2010-11-02T22:09:00Z","2010-11-02T22:09:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101102",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-11-09T23:33:00Z","HABs-CalPoly_2010-11-09T23:33:00Z","2010-11-09T23:33:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101109",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-11-24T00:10:00Z","HABs-CalPoly_2010-11-24T00:10:00Z","2010-11-24T00:10:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101123",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2010-12-01T00:30:00Z","HABs-CalPoly_2010-12-01T00:30:00Z","2010-12-01T00:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP101130",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-01-28T21:00:00Z","HABs-CalPoly_2011-01-28T21:00:00Z","2011-01-28T21:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110128",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-02-01T22:15:00Z","HABs-CalPoly_2011-02-01T22:15:00Z","2011-02-01T22:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110201",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-02-08T21:45:00Z","HABs-CalPoly_2011-02-08T21:45:00Z","2011-02-08T21:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110208",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-02-15T20:00:00Z","HABs-CalPoly_2011-02-15T20:00:00Z","2011-02-15T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110215",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-02-22T21:00:00Z","HABs-CalPoly_2011-02-22T21:00:00Z","2011-02-22T21:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110222",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-03-01T20:45:00Z","HABs-CalPoly_2011-03-01T20:45:00Z","2011-03-01T20:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110301",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-03-10T22:30:00Z","HABs-CalPoly_2011-03-10T22:30:00Z","2011-03-10T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110310",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-03-15T22:20:00Z","HABs-CalPoly_2011-03-15T22:20:00Z","2011-03-15T22:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110315",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-03-23T22:30:00Z","HABs-CalPoly_2011-03-23T22:30:00Z","2011-03-23T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110323",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-03-29T21:45:00Z","HABs-CalPoly_2011-03-29T21:45:00Z","2011-03-29T21:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110329",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-04-05T22:00:00Z","HABs-CalPoly_2011-04-05T22:00:00Z","2011-04-05T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110405",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-04-13T22:00:00Z","HABs-CalPoly_2011-04-13T22:00:00Z","2011-04-13T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110413",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-04-21T20:00:00Z","HABs-CalPoly_2011-04-21T20:00:00Z","2011-04-21T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110421",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-04-28T21:15:00Z","HABs-CalPoly_2011-04-28T21:15:00Z","2011-04-28T21:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110428",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-05-05T20:00:00Z","HABs-CalPoly_2011-05-05T20:00:00Z","2011-05-05T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110505",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-05-20T18:00:00Z","HABs-CalPoly_2011-05-20T18:00:00Z","2011-05-20T18:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110520",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-06-03T19:15:00Z","HABs-CalPoly_2011-06-03T19:15:00Z","2011-06-03T19:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110603",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-06-10T18:15:00Z","HABs-CalPoly_2011-06-10T18:15:00Z","2011-06-10T18:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110610",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-06-24T18:15:00Z","HABs-CalPoly_2011-06-24T18:15:00Z","2011-06-24T18:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110624",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-07-01T21:30:00Z","HABs-CalPoly_2011-07-01T21:30:00Z","2011-07-01T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110701",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-07-15T20:30:00Z","HABs-CalPoly_2011-07-15T20:30:00Z","2011-07-15T20:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110715",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-07-29T19:00:00Z","HABs-CalPoly_2011-07-29T19:00:00Z","2011-07-29T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110729",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-08-12T22:30:00Z","HABs-CalPoly_2011-08-12T22:30:00Z","2011-08-12T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110812",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-08-29T22:30:00Z","HABs-CalPoly_2011-08-29T22:30:00Z","2011-08-29T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110829",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-09-27T22:30:00Z","HABs-CalPoly_2011-09-27T22:30:00Z","2011-09-27T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP110927",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-10-13T23:30:00Z","HABs-CalPoly_2011-10-13T23:30:00Z","2011-10-13T23:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP111013",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-10-31T22:45:00Z","HABs-CalPoly_2011-10-31T22:45:00Z","2011-10-31T22:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP111031",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-11-17T23:00:00Z","HABs-CalPoly_2011-11-17T23:00:00Z","2011-11-17T23:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP111117",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-12-03T23:30:00Z","HABs-CalPoly_2011-12-03T23:30:00Z","2011-12-03T23:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP111203",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2011-12-17T21:30:00Z","HABs-CalPoly_2011-12-17T21:30:00Z","2011-12-17T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP111217",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-01-02T22:30:00Z","HABs-CalPoly_2012-01-02T22:30:00Z","2012-01-02T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120102",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-01-18T21:30:00Z","HABs-CalPoly_2012-01-18T21:30:00Z","2012-01-18T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120118",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-01-31T17:00:00Z","HABs-CalPoly_2012-01-31T17:00:00Z","2012-01-31T17:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120131",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-02-15T20:30:00Z","HABs-CalPoly_2012-02-15T20:30:00Z","2012-02-15T20:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120215",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-03-03T21:00:00Z","HABs-CalPoly_2012-03-03T21:00:00Z","2012-03-03T21:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120303",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-03-21T22:45:00Z","HABs-CalPoly_2012-03-21T22:45:00Z","2012-03-21T22:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120321",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-04-04T21:30:00Z","HABs-CalPoly_2012-04-04T21:30:00Z","2012-04-04T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120404",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-04-18T22:00:00Z","HABs-CalPoly_2012-04-18T22:00:00Z","2012-04-18T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120418",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-05-02T21:30:00Z","HABs-CalPoly_2012-05-02T21:30:00Z","2012-05-02T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120502",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-05-17T21:30:00Z","HABs-CalPoly_2012-05-17T21:30:00Z","2012-05-17T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120517",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-06-04T21:30:00Z","HABs-CalPoly_2012-06-04T21:30:00Z","2012-06-04T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120604",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-06-14T23:00:00Z","HABs-CalPoly_2012-06-14T23:00:00Z","2012-06-14T23:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120614",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-06-29T22:30:00Z","HABs-CalPoly_2012-06-29T22:30:00Z","2012-06-29T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120629",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-07-11T18:15:00Z","HABs-CalPoly_2012-07-11T18:15:00Z","2012-07-11T18:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120711",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-07-28T19:45:00Z","HABs-CalPoly_2012-07-28T19:45:00Z","2012-07-28T19:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120728",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-08-13T21:55:00Z","HABs-CalPoly_2012-08-13T21:55:00Z","2012-08-13T21:55:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120813",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-08-24T19:15:00Z","HABs-CalPoly_2012-08-24T19:15:00Z","2012-08-24T19:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120824",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-09-07T22:00:00Z","HABs-CalPoly_2012-09-07T22:00:00Z","2012-09-07T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120907",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-09-20T23:40:00Z","HABs-CalPoly_2012-09-20T23:40:00Z","2012-09-20T23:40:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP120920",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-10-05T00:20:00Z","HABs-CalPoly_2012-10-05T00:20:00Z","2012-10-05T00:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121004",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-10-19T23:40:00Z","HABs-CalPoly_2012-10-19T23:40:00Z","2012-10-19T23:40:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121019",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-11-02T23:15:00Z","HABs-CalPoly_2012-11-02T23:15:00Z","2012-11-02T23:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121102",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-11-16T15:15:00Z","HABs-CalPoly_2012-11-16T15:15:00Z","2012-11-16T15:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121116",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-11-29T14:35:00Z","HABs-CalPoly_2012-11-29T14:35:00Z","2012-11-29T14:35:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121129",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-12-06T17:00:00Z","HABs-CalPoly_2012-12-06T17:00:00Z","2012-12-06T17:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121206",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-12-14T18:10:00Z","HABs-CalPoly_2012-12-14T18:10:00Z","2012-12-14T18:10:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121214",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2012-12-31T17:35:00Z","HABs-CalPoly_2012-12-31T17:35:00Z","2012-12-31T17:35:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP121231",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-01-11T21:30:00Z","HABs-CalPoly_2013-01-11T21:30:00Z","2013-01-11T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130111",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-01-19T00:15:00Z","HABs-CalPoly_2013-01-19T00:15:00Z","2013-01-19T00:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130118",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-01-25T21:30:00Z","HABs-CalPoly_2013-01-25T21:30:00Z","2013-01-25T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130125",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-02-01T22:30:00Z","HABs-CalPoly_2013-02-01T22:30:00Z","2013-02-01T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130201",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-02-08T21:30:00Z","HABs-CalPoly_2013-02-08T21:30:00Z","2013-02-08T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130208",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-02-14T00:15:00Z","HABs-CalPoly_2013-02-14T00:15:00Z","2013-02-14T00:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130213",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-02-22T21:45:00Z","HABs-CalPoly_2013-02-22T21:45:00Z","2013-02-22T21:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130222",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-03-03T02:15:00Z","HABs-CalPoly_2013-03-03T02:15:00Z","2013-03-03T02:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130302",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-03-08T21:20:00Z","HABs-CalPoly_2013-03-08T21:20:00Z","2013-03-08T21:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130308",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-03-16T00:00:00Z","HABs-CalPoly_2013-03-16T00:00:00Z","2013-03-16T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130315",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-03-20T19:20:00Z","HABs-CalPoly_2013-03-20T19:20:00Z","2013-03-20T19:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130320",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-04-01T20:50:00Z","HABs-CalPoly_2013-04-01T20:50:00Z","2013-04-01T20:50:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130401",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-04-05T18:45:00Z","HABs-CalPoly_2013-04-05T18:45:00Z","2013-04-05T18:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130405",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-04-12T17:30:00Z","HABs-CalPoly_2013-04-12T17:30:00Z","2013-04-12T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130412",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-04-17T22:45:00Z","HABs-CalPoly_2013-04-17T22:45:00Z","2013-04-17T22:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130417",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-04-23T19:30:00Z","HABs-CalPoly_2013-04-23T19:30:00Z","2013-04-23T19:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130423",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-05-01T17:45:00Z","HABs-CalPoly_2013-05-01T17:45:00Z","2013-05-01T17:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130501",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2013-05-11T19:00:00Z","HABs-CalPoly_2013-05-11T19:00:00Z","2013-05-11T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP130511",35.170204,-120.740685,"1","1",30
